Date,btcprice,Open,High,Low,Vol.,BTC Change %,ethprice,xauprice,usdeurprice
03/13/2024,73066.3,"71,461.90","73,623.50","71,338.40",77.18K,2.23%,4004.29,2019.42,0.9289
3/12/2024,71470.2,"72,099.10","72,916.70","68,845.60",105.09K,-0.87%,3979.3,2029.74,0.926
3/11/2024,72099.1,"68,964.70","72,771.50","67,452.80",114.72K,4.54%,4065.02,2070.9,0.9228
3/10/2024,68964.8,"68,360.70","69,905.30","68,165.00",53.49K,0.88%,3878.47,2035.75,0.9188
3/9/2024,68366.5,"68,178.50","68,576.90","67,923.90",30.71K,0.29%,3905.17,2044.59,0.9184
3/8/2024,68172.0,"66,854.40","69,904.00","66,170.70",112.67K,1.97%,3883.2,2040.89,0.9114
3/7/2024,66855.3,"66,074.60","67,985.50","65,602.60",77.47K,1.17%,3869.69,2013.64,0.9096
3/6/2024,66080.4,"63,794.70","67,604.90","62,848.70",117.91K,3.59%,3814.56,2001.97,0.9128
3/5/2024,63792.6,"68,273.10","69,063.10","60,138.20",207.60K,-6.56%,3556.03,1991.79,0.9138
3/4/2024,68270.1,"63,135.80","68,495.10","62,746.80",130.86K,8.13%,3626.34,1989.72,0.9168
3/3/2024,63135.8,"61,955.60","63,227.30","61,399.40",38.01K,1.84%,3488.67,1998.37,0.9182
3/2/2024,61994.5,"62,397.70","62,446.30","61,621.90",33.80K,-0.65%,3420.64,1977.19,0.9163
3/1/2024,62397.7,"61,157.30","63,147.30","60,790.90",74.96K,2.01%,3433.51,1980.01,0.9139
02/29/2024,61169.3,"62,467.10","63,653.40","60,512.50",119.29K,-2.08%,3339.26,1980.85,0.9165
02/28/2024,62467.6,"57,048.70","63,915.30","56,704.90",173.64K,9.48%,3383.03,1959.09,0.9213
02/27/2024,57056.2,"54,491.10","57,555.20","54,464.00",100.48K,4.70%,3242.14,1962.67,0.9217
02/26/2024,54495.1,"51,722.70","54,899.10","50,925.20",78.05K,5.36%,3175.94,1945.89,0.9191
02/25/2024,51722.7,"51,572.10","51,952.00","51,299.00",23.61K,0.29%,3112.59,1936.79,0.9346
02/24/2024,51571.6,"50,739.60","51,689.90","50,592.00",20.99K,1.64%,2992.29,1958.19,0.9359
02/23/2024,50740.5,"51,320.60","51,532.50","50,537.60",43.27K,-1.13%,2922.24,1949.79,0.9372
02/22/2024,51320.4,"51,850.20","52,015.80","50,947.30",50.27K,-1.04%,2972.46,1968.4,0.9339
02/21/2024,51858.2,"52,263.50","52,367.30","50,676.90",59.02K,-0.78%,2971.18,1977.68,0.9345
02/20/2024,52263.5,"51,783.10","52,936.80","50,801.80",68.10K,0.93%,3015.38,1992.27,0.933
02/19/2024,51783.6,"52,119.60","52,484.80","51,694.20",36.73K,-0.64%,2944.8,1985.51,0.9317
02/18/2024,52117.5,"51,646.00","52,350.30","51,199.60",26.89K,0.91%,2880.1,1982.15,0.9413
02/17/2024,51646.0,"52,134.20","52,175.50","50,652.30",32.45K,-0.94%,2785.9,1982.7,0.9459
02/16/2024,52134.2,"51,901.40","52,556.70","51,612.60",52.86K,0.45%,2801.8,1995.88,0.9452
02/15/2024,51901.3,"51,805.20","52,819.40","51,327.50",74.72K,0.23%,2822.59,2005.78,0.9419
02/14/2024,51782.4,"49,708.60","52,010.70","49,263.80",80.35K,4.16%,2775.12,1984.82,0.9463
02/13/2024,49716.0,"49,941.00","50,326.60","48,398.30",78.51K,-0.45%,2640.1,1979.62,0.9466
2/12/2024,49941.3,"48,280.20","50,277.30","47,729.90",81.85K,3.45%,2657.87,1970.11,0.9463
2/11/2024,48277.3,"47,759.30","48,531.60","47,590.20",36.50K,1.09%,2506.69,1972.59,0.9441
2/10/2024,47758.2,"47,128.00","48,149.00","46,875.00",31.20K,1.34%,2500.28,1981.04,0.937
2/9/2024,47127.5,"45,293.30","48,118.80","45,254.20",98.11K,4.05%,2486.24,1973.7,0.9438
2/8/2024,45293.3,"44,346.20","45,579.20","44,336.40",66.38K,2.15%,2419.56,1947.69,0.9447
2/7/2024,44339.8,"43,088.40","44,367.90","42,783.50",48.57K,2.91%,2424.64,1923.07,0.9489
2/6/2024,43087.7,"42,697.60","43,375.50","42,566.80",33.32K,0.91%,2372.65,1919.44,0.9453
2/5/2024,42697.2,"42,581.40","43,532.20","42,272.50",39.26K,0.27%,2301.83,1931.7,0.9468
2/4/2024,42581.4,"43,006.20","43,113.20","42,379.40",20.33K,-0.99%,2289.78,1868.65,0.9512
2/3/2024,43005.7,"43,194.70","43,370.40","42,882.00",14.57K,-0.44%,2296.5,1873.61,0.9497
2/2/2024,43194.7,"43,083.70","43,459.30","42,596.30",42.65K,0.26%,2309.28,1860.09,0.9415
2/1/2024,43081.4,"42,580.10","43,263.10","41,890.50",47.69K,1.18%,2304.28,1860.88,0.9428
01/31/2024,42580.5,"42,946.20","43,739.70","42,315.40",56.48K,-0.85%,2283.14,1832.26,0.9462
01/30/2024,42946.2,"43,303.30","43,817.90","42,702.90",55.13K,-0.82%,2343.11,1820.01,0.9444
01/29/2024,43299.8,"42,031.40","43,305.60","41,824.70",45.23K,3.02%,2317.79,1821.08,0.9477
01/28/2024,42030.7,"42,121.30","42,817.10","41,649.00",32.53K,-0.21%,2256.92,1822.81,0.9517
01/27/2024,42120.9,"41,811.50","42,191.80","41,413.00",20.46K,0.74%,2267.91,1827.4,0.9552
01/26/2024,41811.3,"39,942.00","42,214.80","39,831.20",69.47K,4.70%,2267.55,1848.31,0.9542
01/25/2024,39935.7,"40,085.10","40,285.80","39,546.30",46.30K,-0.37%,2217.71,1864.56,0.9457
01/24/2024,40086.0,"39,891.30","40,535.20","39,510.00",58.64K,0.49%,2234.64,1874.7,0.9467
01/23/2024,39888.8,"39,555.00","40,159.40","38,546.90",82.67K,0.84%,2243.74,1900.49,0.952
01/22/2024,39556.4,"41,581.70","41,684.90","39,468.40",85.10K,-4.87%,2313.64,1915.66,0.9457
01/21/2024,41583.2,"41,695.40","41,878.00","41,504.50",16.11K,-0.27%,2457.06,1924.99,0.9439
01/20/2024,41695.4,"41,647.60","41,858.00","41,449.50",22.27K,0.11%,2472.03,1919.57,0.9384
01/19/2024,41648.0,"41,293.80","42,164.60","40,305.40",72.64K,0.86%,2491.81,1929.68,0.9379
01/18/2024,41292.7,"42,763.50","42,908.00","40,682.60",70.35K,-3.45%,2469.77,1930.94,0.9378
01/17/2024,42768.7,"43,139.10","43,192.30","42,211.80",50.44K,-0.87%,2531.26,1933.14,0.9362
01/16/2024,43145.5,"42,515.20","43,563.70","42,093.10",63.93K,1.49%,2588.64,1923.57,0.9351
01/15/2024,42510.7,"41,747.60","43,348.90","41,719.20",52.08K,1.83%,2511.94,1910.32,0.9382
01/14/2024,41746.1,"42,851.30","43,069.40","41,739.60",37.14K,-2.58%,2473.96,1906.3,0.9394
01/13/2024,42851.3,"42,836.70","43,248.60","42,443.30",48.18K,0.04%,2578.36,1913.26,0.932
1/12/2024,42835.9,"46,348.10","46,503.20","41,857.90",136.92K,-7.58%,2523.98,1921.66,0.9296
1/11/2024,46348.2,"46,629.30","48,923.70","45,651.80",131.04K,-0.60%,2618.08,1917.81,0.9301
1/10/2024,46629.3,"46,112.00","47,654.30","44,403.60",131.48K,1.08%,2581.79,1919.19,0.9344
1/9/2024,46129.0,"46,959.20","47,880.10","45,333.90",100.09K,-1.77%,2344.67,1916.28,0.9343
1/8/2024,46962.2,"43,934.20","47,196.70","43,251.00",103.09K,6.91%,2330.98,1925.81,0.9321
1/7/2024,43927.3,"43,973.50","44,481.20","43,627.90",29.53K,-0.09%,2221.4,1938.19,0.9319
1/6/2024,43967.9,"44,156.60","44,203.20","43,424.00",24.26K,-0.43%,2240.49,1938.8,0.9264
1/5/2024,44156.9,"44,163.00","44,312.10","42,629.00",68.07K,0.00%,2268.12,1939.74,0.9279
1/4/2024,44157.0,"42,836.10","44,744.50","42,632.80",68.05K,3.08%,2267.27,1942.24,0.9221
1/3/2024,42836.1,"44,943.70","45,492.70","40,888.30",117.65K,-4.69%,2209.49,1937.12,0.9151
1/2/2024,44943.7,"44,182.90","45,885.40","44,166.00",97.84K,1.72%,2355.27,1919.66,0.9189
1/1/2024,44183.4,"42,272.50","44,187.00","42,196.70",36.30K,4.52%,2352.03,1914.53,0.9241
12/31/2023,42272.5,"42,141.60","42,878.80","41,971.40",35.58K,0.32%,2281.9,1917.43,0.9256
12/30/2023,42136.7,"42,074.70","42,592.20","41,527.30",35.18K,0.15%,2291.7,1914.31,0.9248
12/29/2023,42072.4,"42,581.10","43,108.00","41,459.00",60.98K,-1.19%,2299.24,1897.47,0.9206
12/28/2023,42581.1,"43,446.50","43,782.60","42,309.30",49.84K,-1.99%,2344.47,1893.94,0.9218
12/27/2023,43446.5,"42,514.30","43,676.70","42,115.30",50.10K,2.20%,2378.63,1888.19,0.9179
12/26/2023,42513.3,"43,579.90","43,594.90","41,796.60",56.03K,-2.44%,2230.74,1888.89,0.9199
12/25/2023,43578.5,"42,982.00","43,792.70","42,745.30",32.67K,1.39%,2271.38,1891.76,0.9195
12/24/2023,42981.5,"43,710.40","43,935.70","42,748.50",30.86K,-1.67%,2263.57,1901.56,0.9191
12/23/2023,43710.4,"43,968.90","43,994.60","43,325.70",21.29K,-0.59%,2308.61,1907.9,0.9169
12/22/2023,43968.9,"43,865.90","44,394.60","43,419.30",44.50K,0.23%,2324.23,1913.32,0.9168
12/21/2023,43865.9,"43,660.30","44,241.80","43,310.20",48.96K,0.47%,2239.62,1912.06,0.9134
12/20/2023,43662.8,"42,259.50","44,278.70","42,217.20",70.19K,3.32%,2202.19,1914.59,0.9105
12/19/2023,42259.3,"42,659.70","43,473.30","41,842.70",55.29K,-0.94%,2177.44,1924.82,0.911
12/18/2023,42659.7,"41,369.10","42,728.00","40,554.00",61.58K,3.12%,2218.8,1936.39,0.9126
12/17/2023,41368.7,"42,271.70","42,413.20","41,276.90",35.46K,-2.14%,2197.04,1941.62,0.9084
12/16/2023,42271.7,"41,929.00","42,690.30","41,698.20",30.11K,0.82%,2229.07,1933.74,0.9081
12/15/2023,41929.0,"43,025.20","43,080.70","41,697.90",45.28K,-2.55%,2220.41,1933.56,0.9134
12/14/2023,43025.9,"42,886.30","43,392.70","41,591.20",59.15K,0.33%,2315.64,1944.08,0.9141
12/13/2023,42884.5,"41,487.00","43,417.50","40,649.30",63.11K,3.37%,2260.18,1964.19,0.9102
12/12/2023,41487.0,"41,256.10","42,070.90","40,691.50",57.04K,0.56%,2203.49,1959.2,0.9093
12/11/2023,41256.1,"43,791.00","43,806.30","40,277.10",105.19K,-5.79%,2225.34,1944.99,0.9077
12/10/2023,43791.0,"43,716.60","44,045.40","43,576.80",23.81K,0.17%,2352.26,1972.1,0.911
12/9/2023,43718.4,"44,175.50","44,361.20","43,617.40",31.67K,-1.03%,2340.55,1964.58,0.902
12/8/2023,44175.5,"43,288.30","44,697.60","43,108.40",58.44K,2.05%,2358.42,1954.51,0.9044
12/7/2023,43289.7,"43,774.40","44,046.40","42,860.50",63.09K,-1.11%,2355.8,1960.23,0.9037
12/6/2023,43776.3,"44,076.20","44,283.70","43,466.70",72.52K,-0.68%,2233.45,1969.62,0.8989
12/5/2023,44076.2,"41,989.60","44,424.10","41,424.90",96.84K,4.97%,2293.34,1977.25,0.8983
12/4/2023,41987.8,"39,968.60","42,394.40","39,968.60",104.21K,5.05%,2243.54,1978.71,0.8927
12/3/2023,39970.2,"39,456.80","40,178.90","39,280.30",35.27K,1.30%,2192.79,1954.74,0.8906
12/2/2023,39458.4,"38,688.20","39,673.40","38,646.50",37.09K,1.99%,2164.79,1954.93,0.8898
12/1/2023,38688.2,"37,712.90","38,950.80","37,618.30",62.50K,2.59%,2087.21,1960.19,0.8904
11/30/2023,37712.9,"37,857.60","38,144.40","37,509.20",33.53K,-0.38%,2051.56,1957.09,0.8906
11/29/2023,37855.5,"37,823.30","38,362.90","37,607.60",49.34K,0.09%,2028.99,1931.99,0.8983
11/28/2023,37823.3,"37,244.30","38,379.40","36,881.10",57.50K,1.54%,2048.47,1924.99,0.9083
11/27/2023,37248.6,"37,451.80","37,563.30","36,751.50",45.24K,-0.54%,2027.51,1924.28,0.9088
11/26/2023,37451.8,"37,786.40","37,819.10","37,166.30",29.20K,-0.89%,2062.64,1910.8,0.9115
11/25/2023,37787.0,"37,718.60","37,887.40","37,599.90",16.09K,0.18%,2083.09,1917.32,0.9182
11/24/2023,37717.3,"37,295.00","38,400.80","37,257.40",65.83K,1.14%,2080.62,1925.09,0.9211
11/23/2023,37293.1,"37,410.80","37,642.50","36,915.30",32.35K,-0.31%,2061.92,1921.43,0.919
11/22/2023,37410.8,"35,797.50","37,862.50","35,695.60",64.81K,4.46%,2063.05,1919.57,0.9163
11/21/2023,35813.6,"37,452.70","37,631.20","35,799.20",71.07K,-4.38%,1934.62,1908.15,0.9163
11/20/2023,37454.1,"37,356.60","37,735.60","36,857.60",51.80K,0.27%,2021.49,1907.42,0.9201
11/19/2023,37354.2,"36,568.60","37,504.60","36,393.30",26.14K,2.15%,2011.01,1913.35,0.9162
11/18/2023,36568.6,"36,617.50","36,845.20","36,220.60",20.88K,-0.07%,1961.72,1922.85,0.9122
11/17/2023,36595.4,"36,161.80","36,690.60","35,875.20",51.37K,1.20%,1960.8,1921.36,0.9168
11/16/2023,36161.2,"37,873.90","37,907.60","35,561.60",66.92K,-4.52%,1961.76,1913.52,0.918
11/15/2023,37874.9,"35,549.30","37,954.10","35,379.60",75.51K,6.54%,2058.93,1932.26,0.9125
11/14/2023,35549.3,"36,478.30","36,744.50","34,984.30",63.56K,-2.55%,1979.1,1935.91,0.9101
11/13/2023,36478.3,"37,067.80","37,404.60","36,358.40",44.55K,-1.58%,2054.18,1950.12,0.9158
11/12/2023,37064.4,"37,149.00","37,215.30","36,761.90",21.45K,-0.23%,2044.61,1957.36,0.9154
11/11/2023,37150.5,"37,306.30","37,401.30","36,767.60",29.53K,-0.41%,2053.42,1957.65,0.914
11/10/2023,37303.0,"36,700.50","37,496.10","36,347.20",59.56K,1.64%,2077.78,1942.99,0.9135
11/9/2023,36700.5,"35,636.90","37,942.00","35,578.10",115.56K,2.98%,2120.16,1943.33,0.9229
11/8/2023,35636.9,"35,426.20","36,050.20","35,148.80",46.33K,0.60%,1889.29,1956.92,0.9264
11/7/2023,35426.1,"35,042.10","35,877.90","34,536.90",53.49K,1.10%,1885.97,1960.6,0.9295
11/6/2023,35042.0,"35,020.30","35,275.60","34,742.90",29.81K,0.06%,1900.98,1967.76,0.9301
11/5/2023,35019.4,"35,065.80","35,360.20","34,550.00",31.02K,-0.13%,1892.36,1939.63,0.9272
11/4/2023,35065.8,"34,718.60","35,242.20","34,601.10",23.80K,1.00%,1855.72,1962.85,0.9345
11/3/2023,34718.7,"34,931.40","34,940.60","34,124.20",54.54K,-0.61%,1832.29,1961.76,0.9351
11/2/2023,34931.4,"35,423.80","35,907.60","34,357.40",63.66K,-1.39%,1800.27,1947.63,0.9332
11/1/2023,35423.8,"34,648.30","35,557.50","34,138.70",71.66K,2.23%,1846.6,1977.88,0.9337
10/31/2023,34650.6,"34,478.90","34,704.60","34,053.90",43.40K,0.50%,1815.13,1962.3,0.929
10/30/2023,34477.9,"34,526.70","34,853.30","34,089.50",45.20K,-0.14%,1809.05,1959.14,0.9353
10/29/2023,34526.7,"34,082.60","34,737.90","33,937.60",27.72K,1.30%,1794.96,1942.84,0.9314
10/28/2023,34082.6,"33,901.60","34,387.80","33,867.30",22.00K,0.53%,1776.21,1946.33,0.9338
10/27/2023,33901.8,"34,153.70","34,245.80","33,423.60",47.33K,-0.74%,1779.54,1940.34,0.9323
10/26/2023,34153.7,"34,497.60","34,826.00","33,749.90",56.62K,-0.99%,1803.13,1957.01,0.9326
10/25/2023,34496.8,"33,917.00","35,123.90","33,713.40",75.81K,1.71%,1787.0,1974.73,0.9301
10/24/2023,33917.0,"33,037.30","35,191.40","32,866.50",159.08K,2.65%,1784.88,1969.43,0.9284
10/23/2023,33041.8,"29,984.20","34,375.60","29,891.40",133.46K,10.20%,1763.75,1976.56,0.9246
10/22/2023,29984.2,"29,912.70","30,193.40","29,713.60",29.07K,0.24%,1663.35,1958.05,0.9254
10/21/2023,29912.9,"29,674.70","30,264.80","29,469.10",34.68K,0.80%,1628.94,1981.72,0.9282
10/20/2023,29674.5,"28,724.00","30,165.90","28,586.10",82.68K,3.31%,1603.89,1988.6,0.9223
10/19/2023,28723.0,"28,321.80","28,883.80","28,170.20",50.10K,1.42%,1566.79,2020.6,0.9204
10/18/2023,28321.7,"28,405.20","28,876.00","28,169.00",45.01K,-0.29%,1563.43,2011.15,0.9195
10/17/2023,28403.6,"28,508.30","28,608.50","28,096.90",53.42K,-0.37%,1564.99,2015.55,0.9215
10/16/2023,28509.7,"27,161.20","29,969.50","27,119.70",119.18K,4.96%,1599.48,2029.51,0.9158
10/15/2023,27161.2,"26,852.80","27,286.90","26,812.60",21.95K,1.15%,1557.66,2034.17,0.9104
10/14/2023,26852.8,"26,863.50","26,975.70","26,805.10",13.56K,-0.04%,1554.96,2021.39,0.9121
10/13/2023,26863.5,"26,761.10","27,114.80","26,682.90",33.66K,0.38%,1552.17,2016.54,0.9084
10/12/2023,26761.1,"26,878.20","26,942.80","26,565.30",32.75K,-0.43%,1539.7,2051.11,0.9074
10/11/2023,26876.6,"27,391.90","27,475.90","26,558.40",55.78K,-1.88%,1566.88,2039.02,0.9079
10/10/2023,27391.0,"27,581.50","27,728.10","27,300.10",34.32K,-0.69%,1567.6,2016.28,0.9039
10/9/2023,27581.4,"27,922.70","27,986.40","27,279.50",44.81K,-1.22%,1579.74,1982.05,0.9088
10/8/2023,27922.7,"27,961.10","28,097.50","27,714.40",24.11K,-0.14%,1632.85,1989.65,0.9108
10/7/2023,27961.1,"27,935.50","28,021.30","27,859.00",17.29K,0.09%,1633.58,1987.87,0.9071
10/6/2023,27936.9,"27,410.30","28,223.60","27,195.70",52.51K,1.92%,1645.62,1989.48,0.9065
10/5/2023,27410.3,"27,783.50","28,089.10","27,371.70",46.26K,-1.37%,1611.58,1997.87,0.9055
10/4/2023,27790.9,"27,428.70","27,832.70","27,242.50",40.93K,1.32%,1647.05,1988.88,0.9113
10/3/2023,27428.4,"27,501.60","27,670.80","27,194.10",44.06K,-0.28%,1656.88,1982.89,0.9054
10/2/2023,27505.3,"27,974.60","28,556.60","27,325.20",84.30K,-1.68%,1662.79,2004.34,0.9098
10/1/2023,27974.5,"26,962.50","28,038.40","26,955.70",35.11K,3.75%,1732.89,1993.26,0.9115
09/30/2023,26962.7,"26,908.10","27,085.70","26,887.50",17.55K,0.20%,1670.92,2004.93,0.9127
09/29/2023,26909.8,"27,022.60","27,229.50","26,728.80",42.24K,-0.42%,1667.72,1994.77,0.9112
09/28/2023,27022.6,"26,368.20","27,283.60","26,339.40",64.56K,2.49%,1652.89,2003.04,0.9151
09/27/2023,26366.1,"26,218.90","26,836.90","26,109.10",50.80K,0.56%,1598.49,2039.73,0.9088
09/26/2023,26218.9,"26,303.10","26,396.20","26,093.40",26.41K,-0.32%,1594.04,2014.67,0.9054
09/25/2023,26302.7,"26,251.60","26,423.60","26,013.60",38.20K,0.20%,1588.62,2003.14,0.9097
09/24/2023,26251.5,"26,579.00","26,727.60","26,162.20",22.32K,-1.23%,1580.55,1989.95,0.9162
09/23/2023,26579.2,"26,581.70","26,636.20","26,517.50",12.92K,-0.01%,1593.89,2008.02,0.9206
09/22/2023,26581.9,"26,569.50","26,736.40","26,488.50",28.79K,0.04%,1593.1,2020.35,0.9173
09/21/2023,26570.0,"27,125.20","27,155.60","26,382.30",47.81K,-2.05%,1584.03,2019.97,0.9153
09/20/2023,27125.0,"27,209.20","27,378.60","26,851.80",47.23K,-0.31%,1622.28,1984.11,0.9168
09/19/2023,27209.2,"26,759.00","27,480.70","26,672.20",52.17K,1.67%,1643.08,1967.9,0.9129
09/18/2023,26763.5,"26,530.30","27,413.30","26,405.20",63.35K,0.88%,1636.92,1980.25,0.9176
09/17/2023,26529.1,"26,562.00","26,614.40","26,408.70",16.57K,-0.12%,1622.65,1964.04,0.9223
09/16/2023,26562.0,"26,599.90","26,769.00","26,463.50",18.45K,-0.15%,1634.41,1973.69,0.917
09/15/2023,26601.0,"26,523.30","26,837.40","26,233.10",36.47K,0.29%,1641.31,1956.56,0.9219
09/14/2023,26524.7,"26,223.00","26,760.30","26,148.60",53.82K,1.15%,1626.49,1977.22,0.9221
09/13/2023,26223.0,"25,836.10","26,382.30","25,766.90",42.58K,1.50%,1607.63,1993.5,0.926
9/12/2023,25834.5,"25,166.40","26,472.60","25,133.50",78.71K,2.65%,1592.5,1969.58,0.9291
9/11/2023,25166.4,"25,840.20","25,897.40","24,923.10",56.32K,-2.61%,1551.89,1940.15,0.923
9/10/2023,25840.2,"25,901.10","25,995.10","25,626.70",23.60K,-0.24%,1617.44,1978.71,0.9209
9/9/2023,25901.1,"25,909.50","25,938.50","25,814.30",13.48K,-0.03%,1635.56,1987.93,0.9283
9/8/2023,25909.5,"26,248.50","26,415.40","25,701.60",41.01K,-1.30%,1636.45,1919.12,0.9326
9/7/2023,26249.8,"25,758.00","26,417.70","25,626.50",39.77K,1.91%,1648.09,1918.1,0.9372
9/6/2023,25758.0,"25,790.10","26,018.40","25,411.70",37.78K,-0.13%,1633.18,1902.12,0.9426
9/5/2023,25790.2,"25,824.40","25,864.00","25,596.30",28.40K,-0.13%,1634.46,1913.23,0.9453
9/4/2023,25823.3,"25,971.00","26,094.20","25,660.90",27.13K,-0.57%,1630.51,1867.83,0.9317
9/3/2023,25971.0,"25,869.70","26,090.40","25,816.60",21.36K,0.39%,1635.85,1830.89,0.9317
9/2/2023,25869.7,"25,803.50","25,977.40","25,752.70",21.24K,0.26%,1637.05,1813.59,0.9394
9/1/2023,25803.2,"25,938.30","26,144.90","25,361.90",58.08K,-0.52%,1629.0,1813.52,0.9448
08/31/2023,25937.3,"27,300.60","27,464.50","25,731.00",69.11K,-4.99%,1645.82,1846.85,0.948
08/30/2023,27298.8,"27,723.90","27,757.30","27,043.20",46.54K,-1.53%,1705.22,1854.97,0.9478
08/29/2023,27723.9,"26,118.10","28,046.00","25,919.80",98.32K,6.14%,1729.69,1836.0,0.9363
08/28/2023,26118.9,"26,100.60","26,215.70","25,891.00",28.84K,0.07%,1653.22,1836.81,0.9402
08/27/2023,26100.6,"26,017.10","26,176.80","25,968.70",14.29K,0.32%,1658.33,1827.15,0.9434
08/26/2023,26017.1,"26,057.20","26,114.10","25,993.50",12.09K,-0.15%,1647.05,1817.31,0.9371
08/25/2023,26057.2,"26,176.10","26,265.70","25,811.60",39.96K,-0.46%,1653.74,1810.81,0.9452
08/24/2023,26177.0,"26,436.20","26,560.50","25,943.60",41.04K,-0.98%,1660.89,1822.64,0.9424
08/23/2023,26436.2,"26,042.00","26,807.70","25,812.60",60.96K,1.52%,1679.93,1825.04,0.9479
08/22/2023,26039.9,"26,126.80","26,138.80","25,481.90",47.72K,-0.33%,1634.29,1834.32,0.9436
08/21/2023,26126.0,"26,190.80","26,220.90","25,850.80",41.10K,-0.25%,1667.6,1841.14,0.943
08/20/2023,26190.8,"26,099.50","26,269.10","25,998.50",24.00K,0.35%,1685.24,1841.59,0.939
08/19/2023,26099.4,"26,053.30","26,262.20","25,799.50",33.04K,0.18%,1669.67,1837.44,0.9358
08/18/2023,26053.2,"26,635.70","26,801.90","25,691.00",93.05K,-2.19%,1661.26,1836.19,0.935
08/17/2023,26635.7,"28,726.10","28,771.80","25,489.40",132.92K,-7.28%,1683.89,1854.29,0.937
08/16/2023,28726.3,"29,195.30","29,251.10","28,717.60",43.71K,-1.61%,1807.81,1853.39,0.9354
08/15/2023,29195.3,"29,426.70","29,472.00","29,118.60",33.81K,-0.79%,1828.98,1864.67,0.9312
08/14/2023,29426.7,"29,300.10","29,689.00","29,116.00",39.30K,0.43%,1845.51,1861.39,0.9326
08/13/2023,29300.1,"29,428.20","29,468.50","29,272.30",13.49K,-0.44%,1840.73,1875.59,0.9362
8/12/2023,29428.2,"29,420.80","29,480.80","29,375.40",11.07K,0.02%,1849.94,1873.81,0.9311
8/11/2023,29420.8,"29,448.90","29,544.90","29,271.20",27.71K,-0.10%,1848.88,1867.36,0.9334
8/10/2023,29449.0,"29,578.00","29,719.40","29,377.50",32.00K,-0.44%,1852.46,1865.53,0.9321
8/9/2023,29578.0,"29,771.30","30,104.00","29,384.20",49.67K,-0.67%,1855.36,1912.37,0.9316
8/8/2023,29777.4,"29,204.20","30,168.60","29,137.70",62.57K,1.96%,1856.24,1950.42,0.9262
8/7/2023,29204.2,"29,081.30","29,270.20","28,721.00",41.19K,0.42%,1829.11,1927.88,0.9163
8/6/2023,29081.3,"29,067.90","29,198.90","28,987.40",16.03K,0.05%,1830.28,1922.52,0.9098
8/5/2023,29068.1,"29,105.60","29,139.30","28,983.00",14.55K,-0.13%,1836.48,1927.34,0.9205
8/4/2023,29105.5,"29,189.10","29,319.10","28,875.80",31.43K,-0.29%,1830.24,1928.99,0.9218
8/3/2023,29189.3,"29,180.90","29,409.80","28,981.00",36.08K,0.05%,1835.98,1945.93,0.9199
8/2/2023,29173.7,"29,711.80","30,025.90","28,961.60",67.41K,-1.81%,1840.21,1937.45,0.918
8/1/2023,29712.2,"29,232.30","29,712.20","28,611.00",64.01K,1.64%,1874.21,1931.3,0.9158
07/31/2023,29232.4,"29,282.00","29,502.30","29,128.30",31.84K,-0.17%,1856.17,1926.57,0.9189
07/30/2023,29281.7,"29,354.20","29,446.60","29,054.50",20.58K,-0.24%,1861.81,1931.39,0.9198
07/29/2023,29353.5,"29,315.00","29,400.10","29,256.90",13.90K,0.13%,1880.55,1903.76,0.921
07/28/2023,29315.0,"29,222.70","29,533.00","29,125.10",31.42K,0.32%,1874.23,1908.39,0.9233
07/27/2023,29222.7,"29,352.90","29,568.80","29,094.00",30.42K,-0.44%,1861.32,1918.0,0.9263
07/26/2023,29352.2,"29,228.80","29,681.80","29,109.70",44.33K,0.42%,1872.0,1920.21,0.9269
07/25/2023,29228.6,"29,178.30","29,365.40","29,058.70",29.05K,0.17%,1857.67,1896.86,0.9242
07/24/2023,29178.1,"30,085.90","30,098.20","28,890.70",55.73K,-3.02%,1850.04,1876.38,0.9232
07/23/2023,30085.9,"29,788.90","30,337.00","29,735.70",23.32K,1.00%,1888.85,1877.27,0.9215
07/22/2023,29788.9,"29,904.50","29,988.00","29,657.30",18.47K,-0.38%,1866.25,1871.59,0.9295
07/21/2023,29903.1,"29,801.00","30,058.90","29,739.90",32.59K,0.34%,1891.75,1865.71,0.9313
07/20/2023,29801.0,"29,909.70","30,408.00","29,621.40",50.33K,-0.36%,1891.23,1833.19,0.9318
07/19/2023,29909.7,"29,866.70","30,185.50","29,789.30",34.96K,0.14%,1888.65,1854.09,0.9392
07/18/2023,29866.8,"30,139.70","30,242.40","29,624.60",42.40K,-0.91%,1897.58,1839.49,0.9502
07/17/2023,30139.7,"30,235.50","30,335.90","29,693.30",42.84K,-0.32%,1911.24,1823.69,0.9431
07/16/2023,30235.5,"30,291.80","30,435.00","30,075.40",20.31K,-0.18%,1922.45,1824.4,0.9475
07/15/2023,30291.4,"30,316.80","30,395.40","30,246.90",17.06K,-0.09%,1931.42,1814.89,0.9376
07/14/2023,30317.4,"31,465.40","31,602.60","29,944.30",82.42K,-3.65%,1938.05,1804.09,0.9341
07/13/2023,31466.1,"30,387.30","31,764.50","30,260.00",99.81K,3.55%,2004.77,1813.93,0.9379
7/12/2023,30387.3,"30,623.30","30,951.30","30,231.70",54.06K,-0.77%,1871.86,1797.61,0.9422
7/11/2023,30623.3,"30,414.20","30,782.20","30,333.80",39.84K,0.68%,1878.33,1797.91,0.9397
